text,label
他们的年龄小的才十四、五岁，大的不过二十二、三岁。,3
普通小麦才卖四五毛钱一斤，去年优质麦卖到6毛多哩！,3
这是一件十分艰苦的工作，往往开百十块才够上一亩地。,3
被囚禁在蒋贼火烧岛集中营的台湾爱国者中，有些是才十六七岁的少年，他们在受着蒋贼酷刑的折磨。,3
西康全省在“三反”“五反”运动中只发展了一百四十七个宣传员，湖南省城步县直至今年五月底才仅在一个乡内形式主义地发展了三个宣传员，这些现象当然是不应该的。,3
各种规格的密植正在因地制宜地提倡和试验，过去每公顷用种子才十公斤，现在则已普遍增加到每公顷七十至八十公斤。,3
就算后来日子好过一些，一年的城市建设维护费真正可用于城区的才180余万，只够城建部门的人头费和维护费。,3
那多少朵儿才够称一斤的？,3
这项成果的转化成功才不到一年时间。,3
看到卷宗才大吃一惊。,3
眼下公司欠银行贷款四百七十万零两千元，而他们自有资金才十五万元，已到了产抵不了债的困境。,3
我们来到社员张彩红的洋姜地时，看她那篮子里足足有一二十斤洋姜，而旁边放着的茎秆才十来根。,3
舆论痛批陈水扁抓权不放　　针对谢的辞职，在野“立委”痛批陈水扁抓权不放，才会在5年半换了4任“阁揆”。,3
高娃今年才24岁，虽是蒙古族，却不是人高马大，身子骨比较单薄，可以想见她进城“讨债”之艰辛。,3
1992年，工业总产值才18亿多元，占全地区社会总产值的30%左右。,3
这次三峡工程大江截流，江泽民总书记出访美国回国才几天时间，就又来到沸腾的截流工地。,3
直到1984年，广西才一举结束徘徊，开始从根本上扭转被动局面。,3
就在这时，我遇见一个身材魁梧的大汉，挑着一对装得满满的箩筐，长相很象韩铁匠，可年岁看上去才四十上下。,3
例如零售商业工人，一九六一年平均每周工资才六十四美元，还不及海勒委员会当年预算的一半呢！,3
比如30万吨合成氨工程，乙烯工程，主干道工程等，这些工程是他的骄子，动工才几天，他就着急地问怎么还这样子。,3
亚美尼亚是一个历史悠久但又饱尝压迫和剥削的民族，经过长期不屈不挠的斗争，才在十月革命后走上了繁荣幸福的社会主义道路。,3
旧社会里，师傅虐待、剥削徒弟，保守，不愿把手艺教给徒弟；加以那时候学徒的文化水平低，大多不识字，最高也不过小学程度，学习期限才三年。,3
耿为华在这首歌的演唱中，倾注了全部热情和才华，一个字一个符点地揣摩歌曲的内涵，掌握其中的技巧，并且进行了深度的再创作。,3
又如走路，首先你要决定从这条街走到那条街，然后才一步一步地走到目的地。,3
在一九六五年，这支武装力量人数很少，大约三天才出击一次。,3
危险的敌国情结（国际论坛）-胡泽曦赵成　　“二战结束时，我才上二年级，英语被视为敌国语言。,3
原来估计新楼半年竣工交付使用，旅馆租赁费每月两千元，半年才一万八千元，现在四个月过去了，竟是这么个结局，以后的日子可怎么过？,3
经过一年之久，才写了一篇报告文学《是这样一个人》，刊登在去年12月25日的《浙江日报》上。,3
1918年他在哈佛大学取得了哲学博士学位，那时他才二十六岁。,3
果园建设才一年，沙荒面貌大改变。,3
到一九七○年第一季度，棉布入库一等品率才只有百分之三十七，棉纱合格率也很低。,3
在意大利，一位学历史的大学生费了很大劲，才在一家旅馆里当上清扫垃圾的临时工。,3
迭出的冷门对于欲锦上添花的名将是不幸，但对于揭幕才3天的第十九届冬奥会来说，却是好事，它意味着为世人所关注的冬奥会赛事将会因此而更加精彩纷呈。,3
可到了好莱坞一摸口袋，才剩下40美金。,3
作为第二被告的张老师辩称：小东同学违犯校规，私自到校外购方便面，我上前制止，他出言顶撞，我才一气之下将方便面踢掉，并将其叫到校办公室批评教育，并未对其拳打脚踢，也未当着同学的面恐吓他。,3
回国才几个月，可是我非常想念在中国的朋友们。,3
他们一直掘个不休，只在换季节需要换衣服的时候，才回家一趟。,3
这年，他才21岁。,3
例如，七月一日至六日的六天中，他说：“想尽办法才做了三个劳动日”，这就是说，他想了一些办法以后，已经做到有一半时间参加劳动了。,3
只有对警察多一份理解、多一份尊重，我们的社会才会多一点进步，多一些和谐。,3
长期以来，等靠要、安于现状的心态，束缚着西柏坡人脱贫的脚步，到1984年，这里的人均收入才140元。,3
左云、右玉两县，去年的无霜期才九十四天。,3
砌好一砖一瓦胡道永当瓦工才一年多。,3
去年全国冬小麦的平均亩产才一百一十二点八斤，今年跃进到一百八十斤左右。,3
在百米赛跑的历史上，广大运动员奋斗了74年，才使百米跑的成绩提高了1秒25。,3
一九七○年，粮食每亩单产才一百二十斤，总产七百多万斤。,3
当时的卖价每500克才30多元，可是当时成本低，尤其是蟹苗，几乎不值钱，不像去年每只指甲大的蟹苗要五六元。,3
还有两次，他昏了过去，幸亏他随身带的“救命丸”，才使他一次次脱险。,3
到北京参加全国人民代表大会会议后，看到陆续揭发出来的章罗联盟及其他右派分子的反党反社会主义言行，才大吃一惊。,3
而她们，一个22岁，一个才18岁。,3
经过千辛万苦，我们最后才于十一月二十日离开横滨，回到祖国的怀抱里来。,3
五常市地理标志产品保护管理办公室主任张野给出答案：符合五常大米质量标准的五常市内的企业使用五常稻作区的水稻在五常行政区内加工而成的大米，才叫五常大米。,3
我很想跑到前线为你们服一点务，可是，真惭愧，我才十一岁，真没有这个力量，我恨不得立时长大起来，可是又那能如愿呢？,3
现在保护站交给了地方，肃南裕固族自治县年财政收入才3000万元，却要负担400万元投资林业。,3
我赞成胡海的发言，”坐在车间主席旁边的一个青年矿工站起来，看样子，他才二十五、六岁。,3
例如有个单位需要买几个热水瓶，有人主张买竹壳的，节约开支，有人则说：“何必那么小气，要大方些，买彩色带花的，既美观又大方，一个才七八块钱。,3
建院才一年零九个月，已完成科学研究项目四百六十八项。,3
图片这些小手风琴手最大的有六岁，最小的才四岁，都能演奏简单的乐曲。,3
这四个人都是农村青年，没有任何工业技术，其中有一个名叫季惠芬的，今年虚龄才十七岁，根本不合鞍山钢铁公司招收人员规定的年龄（起码十八岁）。,3
我不是吴海，我今年才二十三岁”。,3
我不时看看表，刚五分钟，再看，才七分钟。,3
全队虽有一千多口人，但经常能出勤的整、半劳力，才只有三百多个，妇女大部分被家务纠缠，不能直接参加农业生产。,3
孙文成家里只有他和他爹二人，他爹又打堤去了，家里还有才分的一个小牛，须要他喂，但他一样的参加生产学习，还得做饭喂牛，完成了互助生产任务。,3
阮文诺镇定地等他们进入射程后，才又一次出其不意地开火，他先扫射右边的，接着又扫射左边的。,3
香港选手方嘉雯上冰才几个月，虽然比赛成绩不理想，积分垫底，但她每一次出场都赢得了观众的热烈掌声。,3
有一对领结婚证才4天的新婚夫妇也卖掉所有结婚用品，凑齐了昂贵的学费后双双东渡。,3
来自黑龙江省肇东市的盲人选手孙海涛，今年才19岁。,3
这是他有生以来第一次离开父母一个人闯荡世界，这一年他才17岁，这也让他成熟了许多。,3
大年初二上午，上任才20天的宁夏回族自治区党委新书记黄璜，来到宁夏永宁县芦草洼吊庄移民区，与回族群众一起分享节日的快乐。,3
那时的盼盼才4岁，饥饿中它漂流在宝兴县巴斯沟的一条小河中，被一位农民发现而得救，一度名叫“巴斯”。,3
开始接受这个任务时，用老办法做：两个人共用一套模，一天只出十五号砖三十五块左右，八套模一天总共才出二百八十到二百九十。,3
杨士平今年才38岁，却已经有了两年的血压高病史。,3
考虑到如果有人搬进了这层楼，落实政策一事更没有希望了，所以张德华才于7月27日自行搬回。,3
周总理说：我们在阿尔及利亚看到，阿尔及利亚经过七年多反抗殖民统治的战争，付出了沉重的牺牲和代价，但是独立才一年多，就依靠人民的力量顺利地医治着战争的创伤。,3
养四、五口是吃窝头、咸菜，逢年过节才买上几斤肉。,3
记得我第一次教书，是在六十年以前，那时我才十九岁。,3
直到他说是从前的陈奎之后，这才受他一拜。,3
过去，这里集体养鸭业发展不起来，因为养一只鸭子，卖给商业部门才一元多，生产队往往亏本。,3
这些孩子最小的才六岁半，最大的十三岁左右。,3
阎龙过去全年才做四十个工，去年就做了一百多个。,3
婆婆七十多岁，孙子才几个月。,3
20年前，老瓦第一次参加世乒赛是在东京，那时才17岁。,3
中午烧饭时，连水也找不到，她们几乎分头跑遍整个荒岛，在灼热的石头和干燥的沙土中搜索，到傍晚，才发现一个泉眼，等到她们挖出泉水时，天已经黑得伸手不见五指，呼啸的海风又刮得几乎站不住脚。,3
上海开埠兴市才100多年，城市、厂房、乡村、道路、农田……该用的地似乎都用上了。,3
包启文表示不当大会主席，李秀山就把一个参加工作才几个月的女同志推上去当主席。,3
我们在江阴投资1亿美元兴办的科技项目，从动工、完工到生产，一共才几个月的时间，这在我们企业对外投资的历史上是超纪录的。,3
儿童卢天瑞才十三岁，亦提出与大家一样锄苗。,3
解放初1斤大虾才值一毛五、六分钱，而1斤海带卖一块多钱。,3
帅廷彬听卖红薯商人的话，先交定钱，晚上跑到青羊宫背红薯，买了五十斤，回来一称才三十五斤。,3
该死的虫子像盛世才一样可恶！,3
即使有粮卖，一亩田一季的种植纯收入也才300多元，还不到我在外打工一天的收入。,3
进入中国才10年，SAP公司占据了这个市场30％的份额。,3
1998年上半年，东方网景仅售书500多册，瀛海威销售额才上千元。,3
这些新品种印量都比较小，多的三百多万，少的才五十万，受到集邮者的追捧，对麻木不仁的邮市起到了一定程度的刺激作用。,3
当地实行每周五天工作制，但在这里工作的中津两国建设者们两周才休息一天。,3
我们是一个拥有六亿多人民的大国，到现在经常参加体育活动的才不过一千多万人。,3
几乎所有认识这个年龄不满20岁、入伍才一年半的上等兵的人，都会发出这样的赞叹。,3
共青团员易桂生，解放前祖辈三代都是给资本家做工，受尽剥削和压迫，全家没有一个识字的，有个姐姐才十二岁，就进工厂当童工。,3
现在看了，才大吃一惊，我们过去太麻痹了。,3
王为民自己起初为了完成找狼、养狼的任务，经历了多次失败，直到他在从法国回中国的飞机上偶然看到了一部用真狼拍摄的纪录片《Wolf》，联系到了加拿大著名驯兽师安德鲁·辛普森，才使这一困难得到化解。,3
其实，贴大字报时到南大才4个月，连报纸也很少看，更不要谈接触社会，只是对小道消息特别敏感。,3
一路上，他翻山越岭，攀悬崖，走峭壁，直到夜幕降临时，才在一个山坳里找到了这头牛，把它交给了生产队放牧员达娃顿珠。,3
我们幼儿班的孩子最小的只有3岁，最大的也才5岁，如何在每周仅有的90分钟内事半功倍地教会更多的东西，激发出孩子们学习中文的兴趣是教学的关键所在。,3
其中最有才华的一位年青艺匠名叫阿尼哥。,3
中央人民政府成立才只有八个月，就使全国财政统一起来，物价有了稳定，土改地区人民的生活有了改善，这是蒋介石反动政府多年来未做到的。,3
一位来自澳大利亚的小姐看上了一件绣着精美花纹的中式肚兜，一问价才30元。,3
赵清泉生下来才三天，老祖母就把他包裹得好好的，放在一个筐筐里，搁在自家门前的一个粪堆上，叫邻家来把他从粪堆上拾了去，然后又拿一杓面去向人家把他换回来。,3
近年国内西装流行，一些生产单位为降低成本，试用每斤才七八角钱的牦牛毛作衬垫，从而扩大了销路。,3
你才四十多，参加互助组什么困难也没有，趁能干活再不干……。,3
她看来才只有十七八岁。,3
左云、右玉两县，去年的无霜期才九十四天。,3
可我才上了一个低峰，便气喘吁吁了。,3
世界上最年轻的女总理，是巴基斯坦的贝娜齐尔·布托，1988年她任总理时才35岁，她也是当代穆斯林世界的唯一女总理。,3
我纳闷，问道：“你刚调到那里才一个月，这先进是如何当上的？,3
虽然声名早已远播海外，实际上邵奇文医生才40多岁。,3
患者小张，才16岁，这个性格内向、性情孤僻的男孩子突然间变得让父母亲都无法理解。,3
大凉山解放才一年多，但是天地都完全变了，彝族人民已经从地狱里站了起来。,3
日前，记者随机抽查了一些地级市的政务微博，发现很多都是几天甚至几周，才发一条不痛不痒的微博，公布一下最近的领导动态，并没有太多实质性内容。,3
是否售出时每克黄金才值2元人民币？,3
生长在长白山中和鸭绿江畔从日寇铁蹄下解放出来才五年的我国人民，今天又受到另一个血腥侵略者——美寇的威胁。,3
后来，南宁地区的地壳也慢慢上升，鯆鱼看来走投无路了，幸而这时左江形成，才免一死。,3
如今血栓通一瓶才二三十元钱，再加上新农合报销额度高，不再害怕看病了。,3
解放前，我一家人都是农奴，自己才七岁就被土司、农奴主拉去当牛做马。,3
有一次，捕鱼后返回兵站的途中，由于才下过一场大雪，太阳一照，雪山耀眼，吕传銮和其他几个同志得了雪盲，眼睛酸痛，泪水直流。,3
挖一条坎儿井，一般工程造价是100米1万元，5公里长的坎儿井工程总造价才50万元。,3
1940年，缪老曾为自己才二十出头的爱徒的第一本词集《夜珠词》题词曰：“何期漱玉千年后，重见人间李易安（注：《漱玉词》为李清照之词集，李易安即李清照）。,3
由于他的领导，才使得一个临时由四面八方调集一起的各种类型的干部，在那样复杂、尖锐的斗争中，能够团结在一起，战斗在一起，出色地完成了党中央交付的任务。,3
可一个“呆”字把田桂芹心里说得那叫苦涩，“我才30多岁，身体又不坏，难道就这么真的在家里呆下去了吗？,3
苗俊明赶回来扑进急救室，跪在妻子床前对医生说：“救救我妻子吧，她才20多岁呀！,3
在学校学习的时候，王孟奇还不大会画画，下乡插队才几年时间，就成长为一个比较出色的业余美术工作者。,3
他们自己一般只能每隔二三年，甚至五六年才回国一趟。,3
奇本）钳工下乡造农具钳工下乡造农具四川南充市郊区新建公社一管理区的打铁红炉，开业才三个来月，就出了名。,3
中华人民共和国成立才十天，在北京就成立了文字改革协会。,3
当我出生才40多天，父母又忍痛送给了他人。,3
我看过牛顿的名著《自然哲学的数学原理》，他写出这本书时才43岁。,3
奶奶说：“我今年岁数又不大，才18岁。,3
西罗基说，以希特勒法西斯主义为代表的德国军国主义对欧洲各国人民的疯狂侵略进攻被粉碎才不过十年，在一些国家的政府和议会的同意下，这些侵略势力现在又在西欧复活了。,3
他们中年龄最小的才4岁，年长的已超过85岁。,3
马克思和恩格斯中学毕业时才十七岁，已在学习上付出了艰苦的劳动。,3
这品种不适合在我们这里种，长的秆子高穗头小，三十五亩平均亩产才一百挂零，比我们本地原先的品种还减产一半。,3
现在，这一对新老干部每天早上都要提前来到办公室，先学一段，晚上下班后也要学习一些时间才一起离开。,3
因为速度要快，时间不够，而且他们总共才五个人。,3
但是，三年来他们的管理费支出才六十二元，只占总收入的0.12%。,3
杨母孙一莲，生杨虎城那年才19岁，在陕西蒲城的农村里，她属于年轻媳妇。,3
由于身体不好，上不了班，经南通市人武部、南通军分区批准，由复员改办了退休，这时他才四十二岁。,3
到1980年，全村工农业总产值才90万元，人均收入79元。,3
她说，“才4个孩子，在我们帕米尔高原这是最少的呢。,3
这的确是我们部队的奇迹，其所以成为奇迹，就是因为时间才不到一年，“一年干了好几年的事”。,3
今非昔比，才几年的工夫，从上到下，实事求是的作风就多起来了。,3
他才22岁，是这些人中最年轻的。,3
本来满怀期待地想看到漫山遍野的薰衣草，而当到达目的地时，她才发现一切并不是想象中的那样。,3
他说：“梁灏八十二岁中状元，我才七十二就不能当十好社员啦！,3
过去，看见罗伯特·巴乔或是贝克汉姆出来了，有些小激动还要稍微掩饰掩饰，至少有所节制，只有对方相貌真的英俊有型才喝彩一下。,3
朱章苓举例说，北京体院经过5次外语考试后，才从100多人中挑选了15人。,3
有时还遇到看来才只有五、六岁的小男孩和小姑娘。,3
30年间台州城镇人口占总人口的比重从1949年的7．07％，到1979年增加到10．91％，差不多平均10年才增加一个百分点。,3
那年，他才40岁。,3
咱两家“结亲”才两三个月，就有了这么大的变化，要是两三年，二三十年，真不知要出现什么奇迹呢！,3
才一会儿，他挎上盒子枪，匆匆地跑出来，跟上区小队走了。,3
川底郭喜孩（六十多岁）土改中才分到几亩地，锄苗时因常到外边扑闹吃喝，而变成本村大会小会的批评对象。,3
一个劳动日才分一角七分钱。,3
第二季度，我们在汉口买不到，特地派人跑到上海，同很多单位商量才买到一小部分，远远不能满足需要。,3
她才只四岁。,3
去年我把侄儿、孙儿都接到矿上来了，我底小儿子才十岁，大了，我也准备接他到矿上来，让我子子辈辈在矿上生活下去。,3
论文化，就那么多；论年纪，才17岁，面对着几十双渴求知识的眼睛，我不免有点紧张。,3
怎么能说“几百年”才出一个呢！,3
根据成安、肥乡一带的丰产调查总结，三耧花比头耧花（谷雨节播种的）产量要差一倍（一般头耧花每亩产一百七、八十斤，三耧花每亩才产八、九十斤）。,3
如今，种绿色大米，有机的底肥1垧地才上600斤。,3
据说，现在一个刚从医院里才出世几小时的婴儿，在黑市场上的售价上万美元。,3
二四线大一中队二连，上两个夹板螺线最快者二十秒钟，再元同志连拆带装才四十秒，一连六十人上夹板螺丝，每付夹板上两个，一公里钢轨二十五分钟上完。,3
其中最有才华的一位年青艺匠名叫阿尼哥。,3
当时虽然才十五岁，但头脑里的“私”字很多，觉得在农村没出息，总想到外边找个工作。,3
有人说：“外国人搞烧伤已有上百年的历史，我们这才几天啊！,3
该社负责人回答说，你的儿子才9岁，是无民事行为能力人，连选举权都没有，哪有著作权？,3
只是在美国政府接受了中国政府的这些合情合理的主张之后，中美两国才从1979年1月1日起建立了外交关系。,3
一颗是苏联的，用一个西方通讯社的说法，“是一个重达一千一百一十八磅的庞然大物”，而另一颗人造卫星，美国的“探险者”，“总共才只有三十磅左右”。,3
上山下乡后分到博物馆，才二十几岁，小青年。,3
他兴冲冲地把这种软件拿到国内来卖，没想到费尽心力，价格仅1万元一套才卖出几套，心里很纳闷。,3
在上海第二纺织机械厂四分厂参观时，总书记在一台数控车床前向进厂才三个月的青年操作工李永志询问后，向他伸出了手。,3
二米零五的郑海霞才十八岁，已成为国家队主力中锋。,3
美国这样出够了丑而又表示认错悔过，这才使一桩公案暂时了结。,3
这位青年才31岁，就顶了一头令人目不忍视的“银霜”，而在三年前上南昆时他一头黑发油亮油亮。,3
陈玉中发现沈众姐姐很懂事，爸爸妈妈带她去书店买辅导书，才买了几本，她就说够了，不要再买了；中午吃饭让她点菜，她看看菜价，舍不得点了。,3
单独操作能胜任，这时候她入厂才不过三月有零。,3
学习文化总得有人教，光是在区干部会议后上一课，一年才上十来课，学不了多少。,3
1985年，乡党委、乡政府主要负责同志率领干部走出深山到江浙、沿海一带“探路子”、“开眼界”，山外日新月异的变化，使他们大发“山中才一日，世上已千年”之慨！,3
建国之后，为了建立中国电影事业，他放弃了创作十几年，才在1963年重新导演了一部深受群众欢迎的《南海潮》。,3
其实，他才五十二岁。,3
曾经在抗日战争中英勇配合八路军作战，活捉过日本鬼子的老民兵杨学永紧握着上了刺刀的步枪说：“打日本鬼子的时候，我们民兵队才只有三十七个人。,3
只有像吴江那样，通过土地合理利用、综合整治，实现土地利用的良性循环，经济的快速、高效发展才会有一个坚实、稳定的物质基础。,3
现在全国平均每万名农业人口只有四名中、高级（主要是中级）农业技术人员，平均每万亩耕地两名，平均每乡零点六名，每五十二个乡镇企业才一名。,3
当1949年包头解放的时候，市内的蒙族全部居民才不过二百人左右，而且是没有人在现代企业中工作的。,3
一位刚走出自治区技术监督局大门的基层干部赞叹：“没想到才几个月，大机关就有了大变化，话好听了，办事快了。,3
他说：“想想我在解放以前当学徒时，早上六点起来干活，到晌午才吃上一顿窝窝头，一干干到半夜，还是吃的窝窝头。,3
大队党支部书记罗先荣，那时才七岁，他右脚脚面上生了个疮，很久没有痊愈。,3
在最先上映的福州市，虽然每张学生票的票价才三元钱，可短短数天，票房收入就超过了《大腕》等影片的一倍以上。,3
我写的第一篇日记是1941年9月8日，那年才10岁。,3
也只有这样，“百花齐放，百家争鸣”才不是一句空话。,3
据我们了解，他们在每百斤花椒内就掺三十斤花椒籽（花椒每斤二万四千元，籽每斤才一千多元）。,3
参加这次邀请赛的北京选手吴大中，刚比赛完毕走出赛场，就有一个小伙子走上前去，向他一鞠躬，诚恳地说：“我是广东队的，叫林继华，学习线操纵模型飞机才三个月，好多动作都做不好，想拜你为师，希望你帮助我。,3
（附图片）别洛沙普柯炼钢战线上的优秀共产党员赵旭炼钢战线上的优秀共产党员赵旭赵旭是唐山钢厂铸造部“抗美援朝号”电炉模范生产小组的组长（共产党员），虽然今年才二十七岁，但是已有近十六年的工龄了。,3
过去能掌握这种传统技艺的人并不多，在1958年才只有四十多人，而且大多数是上了年纪的。,3
举世瞩目的10多亿人口的庞大市场，人均一年购书才5册多，为什么就出现萎缩呢？,3
刘帅规定我读的那三本书，在战争年代很不容易找到，费了好大劲，才在一些老财家里陆续借到了。,3
不知沈阳那几十尊铜像在今年多雨的夏季里是否已锈迹斑斑，才几个月，就让人感到有些古董的味道。,3
另一个年轻的母亲谢诚今年才二十多岁，她有一个刚满二岁的小女儿。,3
他正是听毛泽东《在延安文艺座谈会上的讲话》之后，才从一个只会写新闻的军事记者迈到作家这个行列里来的。,3
三年以前，焦裕禄同志在老韩陵采纳了老贫农萧位芬的建议，到处宣传种泡桐树的时候，这三个小青年，才只有十五六岁。,3
这项业务开展才几天，生意比预料的兴隆。,3
其实，刘斌今年才33岁，根本就没赶上那个年代，更别提是歌舞厅经理的战友了。,3
重点抓好以下工作：一是服务国家经济社会发展，引荐华侨创新创业领军人才。二是围绕国家总体外交战略，拓展侨务公共外交。,3
飞机越过日本南部的鹿儿岛，才一个多小时，就进入了中国的国土。,3
青海弘才千姿雪高原土鸡养殖有限责任公司成立于2012年10月，位于青海省贵德县河东乡麻巴村麻巴生态林场。,3
但处罚到位只有531件，其中主动接受处罚才221件，剩余310件为城管部门集中追缴到位”。,3
帕尔弗曼认为，贝多芬患上此病的原因可能是受到肺痨菌的感染，他母亲就是患肺痨死去的，当时贝多芬才16岁。,3
经过询问，战士得知，原来这4位女学生名叫孙丽、史颖、华春艳、阎玲，家住天津市河北区，都是初中生，最大的才16岁。,3
最令人揪心的是一位机电工，才二十四岁，父亲也是老矿工。,3
就拿能作卧室的四间来计算，他们平均每间才出一元二角九分，而一般职工所住的一间房子每月得出一元三角七分，比他们出的房租还高。,3
他望着满山的石头，又回想起万恶的旧社会：也是这样一个地冻天寒的严冬，那年他才六岁，父亲给地主当长工活活累死了，一岁的妹妹卖给了人家，母亲领着他和弟弟去要饭。,3
今年才26岁的全国煤炭工业劳动模范、安源煤矿采煤工刘忠亮说：他在1977年以前当了三年煤矿临时工，当时政治觉悟不高，总觉着煤矿工人又苦又累，成天一身黑，想换个行业干。,3
正是“怕耽误时间”而不去发动群众，才一定会误大事。,3
我们询问了好一阵子，才在一层西端中间处找到销售按摩器的柜台。,3
分析家们说，17亿美元虽不是一个小数字，但如分摊给几百万无家可归者，人均才200多美元，杯水车薪，无济于事。,3
当时程谟翠才20岁，是个连水的化学符号都不认识的高小生，从未听说有人用地瓜做出过粉丝，搞科学实验，难哪！,3
父亲牺牲以后，她带着才三岁的我和遗腹妹妹从上海回到成都。,3
听说这位高级服装设计师今年才30岁。,3
比如大陆刚恢复高考的1977年，台湾高校录取率才29.5%，最低录取分数都要334.67分。,3
当时父亲月工资才几十元，母亲胃出血开过刀，身体虚弱。,3
这五件事情一共才五百多字。,3
今年才十九岁的共青团员张柱喜，平时勤劳，而且处处关心集体，为集体分担困难。,3
今年你才十三岁，英雄气概冲天起！,3
正因为有了按揭，上海个人购房比例才升至93．6％，北京个人购房比例也达至80％。,3
他被张国焘强加“奸细”的罪名，竟是戴着铁铐长征的，爬雪山、过草地，戴铐而行，幸得周恩来同志的营救，才免于一死。,3
肯尼迪总统在一九六三年八月八日、莫斯科条约签订才几天，向美国参议院提出的咨文中，明确而无耻地申明了以他为代表的帝国主义的目标：“美国在地下试验方面的经验比任何其他国家都多。,3
许洪山诱骗他说：“你的生活很困难吧，一个月才一百来分，不够用可以到柜上来拿。,3
虽然才26岁，可是祝溪白已经在基层街道工作将近3年，并获得了“全国优秀共青团干部”、“吉林省优秀团干部”等荣誉称号。,3
